id|nct_id|result_group_id|ctgov_group_code|time_frame|event_type|default_vocab|default_assessment|subjects_affected|subjects_at_risk|description|event_count|organ_system|adverse_event_term|frequency_threshold|vocab|assessment
177518737|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Osteoporotic fracture|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518738|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Pain in extremity|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518739|NCT01730534|838034697|EG001|up to 5.2 years|serious|||2|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|2|Musculoskeletal and connective tissue disorders|Pain in extremity|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518740|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Pain in jaw|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518741|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Pain in jaw|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518742|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Patellofemoral pain syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518743|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Patellofemoral pain syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518744|NCT01730534|838034696|EG000|up to 5.2 years|serious|||3|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Pathological fracture|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518745|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Pathological fracture|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518746|NCT01730534|838034696|EG000|up to 5.2 years|serious|||3|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Periarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518747|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Periarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518748|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Polyarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518749|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Polyarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518750|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Polymyalgia rheumatica|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518751|NCT01730534|838034697|EG001|up to 5.2 years|serious|||3|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Polymyalgia rheumatica|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518752|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Pseudarthrosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518753|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Pseudarthrosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518754|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Psoriatic arthropathy|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518755|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Psoriatic arthropathy|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518756|NCT01730534|838034696|EG000|up to 5.2 years|serious|||2|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|2|Musculoskeletal and connective tissue disorders|Rhabdomyolysis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518757|NCT01730534|838034697|EG001|up to 5.2 years|serious|||7|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|7|Musculoskeletal and connective tissue disorders|Rhabdomyolysis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518758|NCT01730534|838034696|EG000|up to 5.2 years|serious|||7|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|8|Musculoskeletal and connective tissue disorders|Rheumatoid arthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518759|NCT01730534|838034697|EG001|up to 5.2 years|serious|||4|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|4|Musculoskeletal and connective tissue disorders|Rheumatoid arthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518760|NCT01730534|838034696|EG000|up to 5.2 years|serious|||4|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|4|Musculoskeletal and connective tissue disorders|Rotator cuff syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518761|NCT01730534|838034697|EG001|up to 5.2 years|serious|||16|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|16|Musculoskeletal and connective tissue disorders|Rotator cuff syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518762|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Sjogren's syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518763|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Sjogren's syndrome|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518764|NCT01730534|838034696|EG000|up to 5.2 years|serious|||11|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|11|Musculoskeletal and connective tissue disorders|Spinal column stenosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518765|NCT01730534|838034697|EG001|up to 5.2 years|serious|||12|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|13|Musculoskeletal and connective tissue disorders|Spinal column stenosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518766|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Spinal ligament ossification|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518767|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Spinal ligament ossification|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518768|NCT01730534|838034696|EG000|up to 5.2 years|serious|||9|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|9|Musculoskeletal and connective tissue disorders|Spinal osteoarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518769|NCT01730534|838034697|EG001|up to 5.2 years|serious|||3|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Spinal osteoarthritis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518770|NCT01730534|838034696|EG000|up to 5.2 years|serious|||4|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|5|Musculoskeletal and connective tissue disorders|Spinal pain|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518771|NCT01730534|838034697|EG001|up to 5.2 years|serious|||2|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|2|Musculoskeletal and connective tissue disorders|Spinal pain|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518772|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Spondylitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518773|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Spondylitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518774|NCT01730534|838034696|EG000|up to 5.2 years|serious|||3|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Spondylolisthesis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518775|NCT01730534|838034697|EG001|up to 5.2 years|serious|||5|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|6|Musculoskeletal and connective tissue disorders|Spondylolisthesis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518776|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Synovial cyst|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518777|NCT01730534|838034697|EG001|up to 5.2 years|serious|||3|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Musculoskeletal and connective tissue disorders|Synovial cyst|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518778|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Tendonitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518779|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Tendonitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518780|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Tenosynovitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518781|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Tenosynovitis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518782|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Tenosynovitis stenosans|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518783|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Tenosynovitis stenosans|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518784|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Trigger finger|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518785|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Trigger finger|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518786|NCT01730534|838034696|EG000|up to 5.2 years|serious|||2|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|2|Musculoskeletal and connective tissue disorders|Vertebral foraminal stenosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518787|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Vertebral foraminal stenosis|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518788|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Musculoskeletal and connective tissue disorders|Vertebral lesion|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518789|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Musculoskeletal and connective tissue disorders|Vertebral lesion|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518790|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acral lentiginous melanoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518791|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acral lentiginous melanoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518792|NCT01730534|838034696|EG000|up to 5.2 years|serious|||4|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|4|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acute myeloid leukaemia|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518793|NCT01730534|838034697|EG001|up to 5.2 years|serious|||2|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acute myeloid leukaemia|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518794|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acute myelomonocytic leukaemia|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518795|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Acute myelomonocytic leukaemia|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518796|NCT01730534|838034696|EG000|up to 5.2 years|serious|||2|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|2|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518797|NCT01730534|838034697|EG001|up to 5.2 years|serious|||3|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518798|NCT01730534|838034696|EG000|up to 5.2 years|serious|||3|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma gastric|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518799|NCT01730534|838034697|EG001|up to 5.2 years|serious|||3|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|3|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma gastric|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518800|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma of appendix|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518801|NCT01730534|838034697|EG001|up to 5.2 years|serious|||0|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma of appendix|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518802|NCT01730534|838034696|EG000|up to 5.2 years|serious|||20|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|20|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma of colon|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518803|NCT01730534|838034697|EG001|up to 5.2 years|serious|||18|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|18|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma of colon|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518804|NCT01730534|838034696|EG000|up to 5.2 years|serious|||4|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|4|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma pancreas|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518805|NCT01730534|838034697|EG001|up to 5.2 years|serious|||5|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|5|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenocarcinoma pancreas|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518806|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenoid cystic carcinoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518807|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenoid cystic carcinoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518808|NCT01730534|838034696|EG000|up to 5.2 years|serious|||0|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|0|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenoma benign|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518809|NCT01730534|838034697|EG001|up to 5.2 years|serious|||1|8569|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adenoma benign|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
177518810|NCT01730534|838034696|EG000|up to 5.2 years|serious|||1|8574|All-Cause Mortality was assessed for all participants. Serious and Other Adverse Events were only assessed for the Safety Analysis Population, which included participants that received at least one dose of study drug and who have data observed at any time after first randomized dose until the end of the study.|1|Neoplasms benign, malignant and unspecified (incl cysts and polyps)|Adrenal adenoma|1|MedDRA 21|SYSTEMATIC_ASSESSMENT
